url,title,description,favicon,emails,numbers,socials,street,city,region,postalCode
https://bigbang360.com/,Big Bang,"Consultants at Big Bang are leading trusted advisors for cloud business applications and software, marketing automation and custom apps solutions. Contact us.",HLkxlavLxCCSfCdsVrMFpkjWclSfvZHB/assets/images/optimized/rev-47a2b42/wp-content/uploads/2020/06/cropped-erp-32x32.png,['info@bigbang360.com'],"['8443614408', '8666472376', '5143604408']","['facebook.com/BigBang360', 'instagram.com/bigbang.360/', 'linkedin.com/company/bigbang360/', 'youtube.com/channel/UCf8CU09qppU9rB_pSvcYQKQ', 'twitter.com/BigBang_360', 'facebook.com/tupulayamba', 'linkedin.com/in/yamba']",[],al,QC,H2N 1A3
https://www.avaropoint.com/,"Avaropoint | IT Managed Solutions, DevOps & IT Automation","Avaropoint automates your business and reduces your operational costs with our best-in-class IT managed solutions and services. Certified DevOps engineers and technicians available in Brantford, Keswick, Toronto, GTA, Kitchener, Waterloo, and surrounding areas.",5e74ab1a791cd18f721a05b1/5e86221adf85ca508b74a579_32grey.png,['info@avaropoint.com'],['8668290650'],"['facebook.com/avaropoint', 'linkedin.com/company/avaropoint', 'twitter.com/avaropoint']",[],Brantford,ON,N3S 0B3
https://www.rgpcomputers.com/,RGP Computer,"RGP Computers has been providing professional IT Support for businesses in Barrie, since 2006. Our team of experts can become your outsourced IT department.",,[],['7058811749'],"['facebook.com/rgpcomputers', 'twitter.com/rgpcomputers', 'ca.linkedin.com/pub/eric-penney/46/822/210']",[],,,
https://theapplabb.com/,TheAppLabb,"TheAppLabb is an award-winning mobile app development company in Toronto, Canada, offering iPhone, iPad, & Android app development. Mobilize your ideas today.",ZffsTIYrmcbDpUFuIvPjwbtWxAfceTUo/assets/static/optimized/rev-a54e053/wp-content/uploads/2020/07/rsz_tal-small-logo-200-200_396db82f847c089f5ac45d2f23bee0e9.png,"['info@theapplabb.com', 'info@TheAppLabb.com', 'usa@theapplabb.com', 'australia@theapplabb.com', 'asia@theapplabb.com']",[],"['youtube.com/watch?v=2AwK6b4Rg4A', 'twitter.com/theapplabb', 'facebook.com/TheAppLabb', 'linkedin.com/company/theapplabb/', 'youtube.com/user/TheAppLabb', 'instagram.com/theapplabb/']","['439 University Ave ', '701 Brazos Street ', '380 Wellington Street ']",Austin,TX,78701
https://smartplanit.ca/,Smart planIT,Smart PlanIT is a Project Management and Information Technology consultancy serving the Winnipeg and Manitoba markets. Our focus is to provide our clients with exceptional Management and Information Technology professionals that deliver on promises.,wp-content/uploads/2020/03/cropped-Smart-planIT-favicon-IT-32x32.jpg,['info@smartplanit.ca'],"['2047717365', '8667734695']",[],[],,,
https://convergencenetworks.com/,Convergence Networks,"Convergence Networks is a leading security first managed service provider. We deliver innovative, cloud-based solutions that increase efficiency and improve profitability for our clients.",wp-content/uploads/2022/01/C.svg,[],"['8552782780', '5039061600', '5176766633', '2062170130']","['youtube.com/iframe_api', 'linkedin.com/company/convergence-networks/']",[],Ottawa,ON,K2G 0B7
http://www.auroraconsulting.ca/,Aurora Consulting,Aurora Consulting Bilyana Anicic,www.weebly.com/uploads/reseller/assets/4227432536-favicon.ico,['bilyana@auroraconsulting.ca'],[],[],[],,,
https://technationcanada.ca/,TECHNATION,"TECHNATION is representing Canadian tech companies that are changing the world. Get to know their story, events, and the variety of services they offer.",wp-content/uploads/2020/10/TN-Favicon_196px-150x150.png,"['memberservices@technationcanada.ca', 'amondou@technationcanada.ca', 'mfava@technationcanada.ca', 'jtite@technationcanada.ca', 'svizinho@technationcanada.ca', 'rmamdani@technationcanada.ca', 'maziz@technationcanada.ca', 'scoombs@technationcanada.ca', 'cleonard@technationcanada.ca', 'cmacaulay@technationcanada.ca', 'scampbell@technationcanada.ca', 'bhotas@technationcanada.ca', 'tbogdan@technationcanada.ca', 'probb@technationcanada.ca', 'tsidock@technationcanada.ca', 'mstaz@technationcanada.ca', 'fcorera@technationcanada.ca', 'rkatyal@technationcanada.ca', 'tlasalle@technationcanada.ca', 'jlolarga@technationcanada.ca', 'hmcgilvary@technationcanada.ca', 'djolicoeur@technationcanada.ca', 'jmyrie@technationcanada.ca', 'mlajeunesse@technationcanada.ca', 'nfrench@technationcanada.ca', 'ehuesing@technationcanada.ca', 'jhall@technationcanada.ca', 'dshortt@technationcanada.ca', 'jhanlan@technationcanada.ca']","['9056028345', '9056028346']","['ca.linkedin.com/company/information-technology-assocation-of-canada', 'twitter.com/technationca', 'facebook.com/TECHNATIONca/', 'instagram.com/TECHNATIONca', 'youtube.com/channel/UCGxLY7-bBzIZd2eTiM0ziMA']",[],Ontario,Canada,L4W 4T9
https://www.rhodiuminteractive.com/,Calgary Web Design Company | Rhodium Interative Inc.,"Professional mobile-friendly websites designed by Calgary web designers. We specialize in custom app and software development, online advertising, search engine optimization.",favicon.ico,"['info@rhodiuminteractive.com', 'info@rhodiuminterative.com', 'email@address.com']",['4034640588'],"['facebook.com/rhodiuminteractive', 'linkedin.com/company/3141318', 'twitter.com/rhodiumdesign']",[],Calgary,Alberta,T2C 3G3
https://identos.com/,Identos,IDENTOS is a mobile-first identity & access management company. Our clients are operators or members of complex identity systems or cloud platforms.,wp-content/themes/identos/images/apple-touch-icon-144x144.png,[],['2186625895'],"['twitter.com/identos_inc', 'linkedin.com/company/identos-inc/', 'px.ads.linkedin.com/collect/?pid=2496129&fmt=gif']",[],,,
https://www.kinduct.com/,"Kinduct | Human Performance, Data, Analytics","Kinduct's Athlete Management System provides data consolidation and performance optimization solutions for coaches, trainers, and performance staff members.",hubfs/favicon.ico,['info@kinduct.com'],['8554068379'],"['twitter.com/kinduct', 'facebook.com/KinductTechnologies', 'instagram.com/kinduct_/', 'linkedin.com/company/kinduct-technologies-inc-']",[],,,
https://acsdelivers.com/,Alumni Consulting Services – Alumni Consulting Services,,wp-content/uploads/acs-fav.png,['info@awsint.com'],['4034616042'],[],[],,,
https://pcesolutions.ca/,PCe Solutions - We Make I.T. Easy,"YOUR IT COMPANY SHOULD BE YOUR STRATEGIC ADVANTAGE. An exceptional Managed IT Services & Cyber Security Company serving Calgary, Edmonton, Vancouver, & Toronto. SCHEDULE YOUR FREE CONSULTATION We Make I.T. Easy Fast Response Predictable Fixed IT Costs 24/7/365 Availability Rock Solid Cybersecurity Certified IT Experts Not Too Big. Not Too Small. But Just Right. We",wp-content/uploads/2020/10/cropped-fav-32x32.jpg,"['PCeSolutions1@pcesolutions.net', 'info@pcesolutions.net']","['8554233183', '4038798643', '7808514524', '4379008160']","['facebook.com/pcesolutionsIT/', 'twitter.com/PCeSolutions', 'linkedin.com/company/pc-esolutions-corp-/']","['10665 Jasper Avenue ', '151 Yonge Street ']",Toronto,ON,M5C 2W7
https://www.toumoro.com/,Toumoro | Un dream team pour rÃ©aliser vos applications cloud,Toumoro conÃ§oit des solutions web basÃ©es sur les technologies du cloud.,615600b2eb8a61c22cdd859a/6321169cfa423428e09d3b2d_favicon-32x32.png,[],['4184761918'],"['linkedin.com/company/toumoro', 'facebook.com/toumoroinc']",[],bec,Canada,G2K 2G4
https://itechnologies.ca/,Dan.com,The domain name itechnologies.ca is for sale. Make an offer or buy it now at a set price.,assets/icons/favicon-17cae8213bf0fbeae27b644f0616b74981f348af943f27b73abf8e7b3a557b8f.ico,[],['7372186046'],[],[],equal,to,99999
https://www.power-soft.com/,PowerSoft - Integrated Software Solutions,PowerSoft - Integrated Software Solutions,,"['webmaster@power-soft.com', 'enewsletters@power-soft.com', 'sales@power-soft.com', 'support@power-soft.com']",[],['facebook.com/PowerSoft.Software'],[],,,
https://www.resonantsolutions.com/,Resonant Solutions | Funding & IT Solutions,"Whether you are looking for Funding or IT support, Resonant Solutions provides world-class expertise to set your business apart. Serving universities, colleges, not-for-profits, large organizations and small businesses.",wp-content/uploads/2021/03/cropped-favicon-32x32.png,['you@email.com'],[],"['facebook.com/resonantbizsolns', 'linkedin.com/company/resonant-solutions/']",[],,,
http://sturdyladder.com/,Sturdy Ladder,Wood Fiberglass Aluminum Step and Extension Ladders and Accessories,,['info@sturdyladder.com'],"['4032642934', '8779642934', '4032642998']",[],[],Alberta,Canada,T2G 3X1
https://www.jasco.com/,JASCO Applied Sciences,"Acoustic monitoring and assessments of underwater noise. Scientific 
consulting services for environmental impact assessments and reviews of 
underwater sound.",content/v1/52aa2773e4b0f29916f46675/1555350670339-J0AB4KEBOKOEIZE4YRYZ/favicon.ico?format=100w,['info@jasco.com'],['9024053336'],"['facebook.com/2008/fbml', 'facebook.com/jascoappliedsciences/', 'twitter.com/jascoacoustics/', 'linkedin.com/company/jasco-applied-sciences/', 'instagram.com/jascoacoustics']",[],,,
https://interface.ca/,Interface Technologies Inc.,,wp-content/uploads/2021/10/cropped-interface-logo-512-32x32.png,['marketing@interface.ca'],['4163639880'],"['twitter.com/InterfaceTechTO', 'instagram.com/InterfaceTechTO/', 'linkedin.com/company/interfacetechnologies', 'youtube.com/user/InterfaceToronto']",[],Toronto,ON,M5H 3V9
https://www.nationwideav.com/,Nationwide Audio Visual,,wp-content/uploads/2021/01/favicon.png,[],['9056088899'],[],[],Mississauga,ON,L5L 5Z3
https://www.terraremote.com/,terra remote sensing,,content/v1/5ec0c1e6abe5b9359ad1a676/1599687567410-I8W0AYSTYVENRTSHAGDB/favicon.ico,['info@terraremote.com'],"['8008144212', '4252331925']","['facebook.com/2008/fbml', 'twitter.com/terraremote', 'linkedin.com/company/terra-remote-sensing']",[],,,
https://laratech.com/,LARA-TECH – IT Solutions 24 x 7,,wp-content/uploads/2020/03/icon_laratech_3_h07_icon.ico,"['support@laratech.com', 'info@laratech.com']",['6132880924'],[],[],Kanata,ON,K2M 0J1
http://mbu.ca/,My Blue Umbrella (MBU),MBU IT leadership and staff are joining F12.net to forge robust technology and businesses services that allow small and mid-sized Canadian businesses to focus and thrive.,,[],['8663128782'],"['facebook.com/F12Net/', 'twitter.com/f12net?lang=en', 'youtube.com/channel/UCLrYecRuyY88k5iB0rnaDlQ', 'linkedin.com/company/f12-net/?originalSubdomain=ca']",[],,,
http://www.avaj.ca/,Website design company Canada Best website design company Toronto Canada Web design company Toronto Web development company in Toronto Canada,"Website design company Canada Website design company Toronto Canada Website development company Canada Web development company Toronto Canada Web design company Toronto Best Web development company in Canada Toronto Website design agency Toronto, Canada",wp-content/uploads/2018/07/Experienced-Website-Designing-Company-in-Toronto-150x150.png,['info@avaj.ca'],['4166285275'],"['facebook.com/AVAJFutureSolutions/', 'twitter.com/Avaj360', 'linkedin.com/company/avaj-future-solutions-inc', 'youtube.com/watch?v=km4A8l-zeMU', 'linkedin.com/company/avaj-future-solutions-inc/']",['25 Sheppard Avenue West'],Toronto,ON,M2N 6S6
https://globalcatalog.com/,"Global Catalog of products, services and companies. Register your business today!","Register your business, market your company, products, goods and services locally and globally. Use Global Catalog to find online the right buyer, seller, retailer, wholesaler, supplier, manufacturer, exporter, importer, trader and distributor for your business.",favicon.ico,[],[],"['facebook.com/globalcatalog', 'youtube.com/', 'twitter.com/', 'linkedin.com/']",[],,,
